Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
8748	-416.5939	-424.45	7.856106	0.138555	0.0611973	0.107112	0.0138952	0.000248252	0.0126308	0.0135652	0.0623341	0.0007854	0.0551668	0.00221999	0.0115251	0.195279	0.0786333	0.0424059	0.871731	0.0597296	0.0212036	0.0473362	0.4849557	0.0471903	0.310233	0.689767	0.95281	0.164513	0.414705	0.759874	1.31601	2.41135	6.07853	1.304968	0.174162	0.0769243	0.134638	0.0174661	0.00031205	0.0158767	0.0170513	0.0783531	0.000987238	0.069344	0.0027905	0.0144869	0.245463	0.098841	0.0533037	0.795553	9.007014	0.35326	0.461339	0.53866	0.646741
8784	-405.3394	-417.0485	11.70911	0.0944659	0.0392562	0.0641815	0.00591653	2.70516e-05	0.00232724	0.00882701	0.043104	0.00596358	0.0192277	0.00560924	0.0312485	0.119147	0.033797	0.0424235	0.892249	0.026226	0.0023422	0.0791825	0.2724745	0.011963	0.239603	0.760397	0.988037	0.101812	0.328171	0.70637	1.41569	3.04719	9.82205	1.651945	0.183243	0.0761485	0.124498	0.0114768	5.24741e-05	0.00451433	0.0171224	0.0836123	0.011568	0.0372976	0.0108807	0.0606153	0.231119	0.0655587	0.0822923	0.5155224	1.028368	0.128418	0.376975	0.623025	0.871582
8820	-414.7884	-426.5283	11.73985	0.24014	0.0399041	0.0811098	0.0271587	0.00206556	0.00526024	0.00645834	0.0930962	0.044197	0.122475	0.0689677	0.0597703	0.018291	0.0516796	0.0226138	0.925275	0.00971997	0.028852	0.0361531	0.7464479	0.0905018	0.35214	0.647861	0.909498	0.245328	0.503939	0.807509	1.23838	1.98437	4.07618	1.016027	0.271901	0.0451819	0.0918376	0.0307507	0.00233875	0.00595598	0.00731254	0.105409	0.0500426	0.138674	0.0780896	0.0676757	0.0207102	0.0585149	0.0256047	0.883187	1.010149	0.126232	0.375717	0.624283	0.873768
8856	-411.5388	-421.92	10.38125	0.0650622	0.010576	0.068598	0.000937337	0.000984535	0.000481596	0.00131872	0.0287664	0.0115037	0.00950047	0.0022529	0.00313654	0.0315624	0.0238125	0.00752729	0.89928	0.0388169	0.026225	0.0356779	0.5013788	0.0500844	0.313834	0.686166	0.949916	0.0425396	0.214417	0.618536	1.61672	4.66381	23.5075	2.282959	0.244576	0.0397563	0.257867	0.00352355	0.00370097	0.00181037	0.00495722	0.108136	0.0432436	0.0357133	0.0084689	0.0117906	0.118646	0.0895139	0.0282959	0.2660206	1.41688	0.168071	0.39727	0.60273	0.831929
8892	-410.3322	-420.1288	9.79655	0.0572323	0.0067994	0.0639464	0.000195844	0.00178911	0.00239218	0.00503479	0.0294661	0.000454484	0.0267337	0.0188121	0.0140988	0.0951558	0.0411693	0.0184323	0.832472	0.026519	0.0345604	0.106449	0.3458711	0.0230538	0.270465	0.729535	0.976946	0.0696293	0.272663	0.666693	1.49994	3.66753	14.3618	1.926667	0.149936	0.0178129	0.167525	0.000513068	0.00468707	0.00626696	0.01319	0.0771945	0.00119064	0.0700362	0.0492834	0.0369355	0.249286	0.107854	0.0482885	0.3817127	3.106191	0.259599	0.432857	0.567142	0.740401
8928	-414.5537	-424.8774	10.32373	0.194562	0.00893791	0.0741296	0.053052	0.00135681	0.0180952	0.00526356	0.12526	0.0110796	0.0780256	0.0384487	0.0465843	0.00893871	0.0911445	0.115532	0.796697	0.0478033	0.0765795	0.0789206	0.7226176	0.0868677	0.349338	0.650661	0.913133	0.253745	0.512299	0.811665	1.23204	1.95199	3.94096	0.9916345	0.223529	0.0102686	0.0851662	0.0609505	0.00155881	0.0207893	0.00604721	0.143909	0.0127292	0.0896423	0.0441731	0.0535199	0.0102695	0.104714	0.132733	0.8704108	2.918754	0.252938	0.430605	0.569395	0.747062
8964	-412.5621	-424.106	11.54389	0.189868	0.0495052	0.0884366	0.0248457	0.00434439	0.00400027	0.0131561	0.176569	0.0821193	0.0641483	0.083375	0.169056	0.286664	0.141089	0.275882	0.863615	0.0216989	0.0576286	0.0570576	0.6089306	0.068594	0.333626	0.666374	0.931406	0.275579	0.533343	0.821923	1.21666	1.87496	3.62872	0.9319487	0.114859	0.0299476	0.0534987	0.0150301	0.00262809	0.00241992	0.00795866	0.106814	0.0496772	0.0388058	0.0504367	0.102269	0.173414	0.0853501	0.166892	1.65306	0.5413328	0.0570679	0.321893	0.678107	0.942932
9000	-415.6733	-427.8022	12.12894	0.232037	0.0494652	0.127509	0.175887	0.00688985	0.00882143	0.0209134	0.054079	0.0468073	0.117629	0.148734	0.000912151	0.252347	0.0866885	0.0389222	0.792681	0.0159635	0.0323875	0.158968	0.5289894	0.0549212	0.319502	0.680497	0.945079	0.564833	0.756852	0.916756	1.0908	1.32126	1.77044	0.4130354	0.169662	0.0361683	0.0932329	0.128606	0.00503776	0.0064501	0.0152916	0.0395418	0.0342248	0.0860089	0.108752	0.000666952	0.184512	0.0633854	0.0284593	1.367642	0.9216976	0.115128	0.369041	0.630959	0.884872
9036	-410.0423	-421.9082	11.86594	0.320658	0.0946117	0.132525	0.0701206	0.000667235	0.00806637	0.0192162	0.186856	0.0133429	0.204378	0.0102068	0.0493038	0.142571	0.0825309	0.0685398	0.872377	0.0483776	0.00520386	0.0740419	0.3506649	0.023843	0.272188	0.727812	0.976157	0.478624	0.698124	0.893943	1.11864	1.43241	2.08932	0.5327854	0.228455	0.0674068	0.0944186	0.0499579	0.000475376	0.00574694	0.0136907	0.133126	0.00950626	0.14561	0.00727187	0.0351268	0.101576	0.0587997	0.0488317	1.403594	1.183091	0.1457	0.386359	0.613641	0.8543
9072	-409.2077	-421.3247	12.11707	0.296616	0.0156411	0.0768432	0.0480512	0.00812136	0.00913995	0.00511484	0.167088	0.0229759	0.0878637	0.0399331	0.0419382	0.205891	0.105399	0.188846	0.753462	0.0577027	0.0524695	0.136366	0.4510414	0.0411962	0.302186	0.697814	0.958804	0.447754	0.675789	0.88492	1.13005	1.47975	2.23337	0.5809937	0.224801	0.0118542	0.0582383	0.0364173	0.00615505	0.00692703	0.00387646	0.126633	0.017413	0.0665906	0.0302647	0.0317843	0.156041	0.0798803	0.143123	1.319462	0.9031907	0.112697	0.36751	0.632489	0.887303
9108	-409.9404	-420.4088	10.46838	0.0950377	0.00728418	0.0113083	0.00847683	0.000445734	0.00222455	0.00339697	0.0263983	0.0274362	0.0360122	0.0130272	0.000563844	0.0594258	0.022479	0.0230282	0.809527	0.0600915	0.00291958	0.127462	0.2518271	0.00931365	0.22912	0.77088	0.990686	0.0691703	0.271785	0.666022	1.50145	3.67938	14.4571	1.93145	0.282392	0.021644	0.0336011	0.0251878	0.00132444	0.00660996	0.0100937	0.0784391	0.0815232	0.107006	0.0387086	0.00167539	0.176576	0.0667936	0.0684253	0.336545	2.075415	0.214378	0.416684	0.583317	0.785622
9144	-410.5926	-421.1056	10.51297	0.0850761	0.0148583	0.032905	0.00996713	0.00177062	0.0010412	0.000460797	0.0214485	0.058848	0.00164664	0.00935394	0.00998302	0.0372914	0.0144782	0.0013519	0.896666	0.00977778	0.00204009	0.0915163	0.4818485	0.0466418	0.309531	0.690469	0.953358	0.0565101	0.246268	0.645849	1.54835	4.06061	17.696	2.07762	0.283133	0.0494484	0.109508	0.0331706	0.00589261	0.00346512	0.00153353	0.0713805	0.195846	0.00548001	0.0311299	0.0332235	0.124106	0.0481833	0.00449911	0.3004808	1.585951	0.181975	0.403488	0.596512	0.818025
9180	-403.451	-415.5933	12.14225	0.0742231	0.0516496	0.0312046	0.013563	0.000576026	0.00346877	0.000653651	0.0683735	0.00577387	0.00329617	0.00682697	0.0236117	0.0378028	0.0220582	0.0371235	0.861311	0.00645277	0.000271162	0.131965	0.1914604	0.00333486	0.192633	0.807367	0.996665	0.128291	0.367337	0.731658	1.36676	2.7223	7.79479	1.48479	0.195218	0.135847	0.082073	0.0356729	0.00151504	0.00912341	0.0017192	0.179833	0.0151862	0.00866944	0.017956	0.0621025	0.0994272	0.0580166	0.0976405	0.3802055	0.7135615	0.0854683	0.348235	0.651765	0.914532
9216	-413.4988	-424.2587	10.75987	0.121815	0.0595471	0.0452788	0.0238907	0.00172818	0.00525814	0.00580191	0.118983	0.0308779	0.037536	0.0402234	0.0134578	0.0707351	0.0188008	0.000214888	0.0533062	0.850756	0.0842896	0.0116484	0.02900462	1.12584e-12	0.038135	0.961865	1	0.119138	0.354313	0.723464	1.38224	2.82237	8.39366	1.538312	0.205024	0.100223	0.0762079	0.04021	0.00290867	0.00884988	0.00976508	0.200258	0.05197	0.0631761	0.0676993	0.0226506	0.119053	0.0316433	0.000361674	0.5941488	0.3998384	0.0322034	0.288205	0.711795	0.967797
9252	-406.5221	-417.9126	11.3905	0.166993	0.0226999	0.0757747	4.65583e-05	0.000744098	0.0106937	0.00408084	0.107118	0.0706852	0.131846	0.0624866	0.06375	0.0706123	0.0198032	0.0377689	0.258363	0.602129	0.0799873	0.0595211	0.0400227	1.08834e-09	0.0516136	0.948386	1	0.201388	0.457694	0.783621	1.27613	2.18486	4.96553	1.158733	0.197601	0.0268606	0.0896633	5.50919e-05	0.000880483	0.0126537	0.00482881	0.126752	0.083641	0.156012	0.0739396	0.0754346	0.0835547	0.0234329	0.0446915	0.8451026	0.1340253	0.000556449	0.148182	0.851818	0.999444
9288	-410.2917	-421.3661	11.0744	0.189851	0.0107954	0.0579377	0.00026952	0.00338554	0.00804281	0.0155172	0.149635	0.0190496	0.162847	0.0775856	0.112294	0.0630426	0.00782205	0.0258308	0.515006	0.312961	0.0364475	0.135585	0.05646555	2.28787e-07	0.0707993	0.929201	1	0.134322	0.37566	0.73679	1.35724	2.66198	7.4448	1.451572	0.210034	0.0119431	0.0640971	0.000298173	0.00374547	0.00889785	0.0171669	0.165543	0.0210748	0.180159	0.0858339	0.124232	0.0697448	0.00865363	0.0285769	0.9039044	0.8450242	0.104801	0.362348	0.637652	0.895199
9324	-415.5429	-425.5672	10.0243	0.132667	0.0221065	0.0855351	0.000768364	0.0035564	0.0125028	0.00402729	0.0339524	0.00857495	0.0918814	0.0560278	0.028208	0.0573452	0.00840706	0.0209433	0.0776701	0.851969	0.0148817	0.0554792	0.08032597	1.18104e-05	0.0968218	0.903178	0.999988	0.131659	0.372009	0.734549	1.36138	2.68811	7.59539	1.466052	0.234185	0.0390228	0.150988	0.00135633	0.0062778	0.0220701	0.00710902	0.0599333	0.0151366	0.16219	0.0989012	0.0497931	0.101226	0.0148403	0.0369695	0.5665035	2.8127	0.248919	0.429226	0.570773	0.751082
9360	-417.6011	-428.2203	10.61922	0.092861	0.0420014	0.0302683	0.00163037	0.00597605	0.00987325	0.00497059	0.035467	0.0402959	0.0626674	0.0783987	0.0376738	0.029906	0.0231943	0.0486278	0.381341	0.574003	0.0161945	0.0284607	0.104822	0.000109672	0.12146	0.87854	0.99989	0.147451	0.39314	0.747319	1.33812	2.54362	6.78191	1.384141	0.170759	0.0772351	0.0556595	0.00299805	0.0109892	0.0181556	0.00914028	0.0652193	0.074099	0.115237	0.144165	0.0692773	0.0549932	0.0426513	0.0894202	0.5438119	2.333575	0.228004	0.421792	0.578208	0.771995
9396	-409.6881	-421.9931	12.30504	0.127306	0.025562	0.0392059	0.017532	0.00475203	0.00863529	0.00260662	0.0658891	0.0319755	0.0526798	0.0686647	0.0152731	0.0278085	0.0329225	0.0364738	0.434637	0.413657	0.0208399	0.130866	0.0755136	6.47642e-06	0.0917382	0.908262	0.999994	0.18399	0.437964	0.772921	1.29379	2.28329	5.43508	1.224065	0.228439	0.0458687	0.0703514	0.0314596	0.00852707	0.0154952	0.00467734	0.118232	0.057377	0.094529	0.123212	0.0274062	0.0498997	0.0590764	0.0654488	0.5572869	0.1960892	0.00368637	0.195775	0.804225	0.996314
9432	-413.3791	-425.4508	12.07172	0.371467	0.0197151	0.0574391	0.0110432	0.0034112	0.00987	0.0109789	0.298186	0.0926296	0.0693117	0.0199031	0.00697486	0.132913	0.0411834	0.0596192	0.869206	0.0760838	0.000363956	0.0543459	0.2606488	0.0104135	0.23371	0.76629	0.989587	0.155413	0.403354	0.753324	1.32745	2.47921	6.43445	1.346113	0.308362	0.0163659	0.0476813	0.00916715	0.0028317	0.00819328	0.00911377	0.24753	0.0768937	0.057537	0.016522	0.00578997	0.110333	0.0341872	0.049491	1.204646	0.4620275	0.0431386	0.304888	0.695112	0.956861
9468	-422.0082	-432.675	10.66681	0.0623542	0.00618849	0.0623039	0.00380687	0.00562416	0.00863857	0.0133765	0.150114	0.178991	0.252868	0.149871	0.0245296	0.195382	0.255126	0.0900355	0.624127	0.184808	0.0482968	0.142768	0.128791	0.000438173	0.143602	0.856398	0.999562	0.289448	0.546269	0.828087	1.2076	1.8306	3.45485	0.8964458	0.0427315	0.00424099	0.042697	0.00260885	0.00385425	0.00592003	0.00916697	0.102874	0.122663	0.173291	0.102707	0.0168102	0.133895	0.174839	0.0617016	1.45921	1.936543	0.206171	0.413491	0.586509	0.793829
9504	-422.8983	-432.9445	10.04617	0.118578	0.0457103	0.0663202	0.00321417	0.00319548	0.0018	0.00147176	0.0511766	0.0280166	0.0107664	0.0540169	0.076265	0.0107563	0.0342123	0.100644	0.576994	0.190464	0.208626	0.023916	2.344966	0.228563	0.421996	0.578003	0.771438	0.17736	0.430195	0.768618	1.30104	2.32453	5.63824	1.250599	0.195626	0.0754116	0.109413	0.00530265	0.00527181	0.00296959	0.00242808	0.0844299	0.0462211	0.0177621	0.0891158	0.12582	0.0177454	0.0564426	0.16604	0.6061437	1.281208	0.155586	0.391333	0.608667	0.844414
9540	-406.4969	-417.7147	11.21772	0.27954	0.0917796	0.106543	0.0307345	0.000922332	0.0168955	0.00311647	0.235038	0.048941	0.220642	0.0932735	0.0310998	0.059685	0.10241	0.0901458	0.851821	0.0700559	0.0187328	0.0593905	0.4436738	0.0398945	0.300319	0.699681	0.960105	0.357148	0.605233	0.854996	1.1696	1.65226	2.79996	0.7444762	0.198147	0.0650566	0.0755214	0.0217857	0.000653781	0.0119761	0.00220906	0.166603	0.0346911	0.156399	0.0661155	0.0220446	0.0423068	0.0725918	0.0638984	1.410767	1.574958	0.181121	0.403117	0.596883	0.818879
9576	-417.4615	-428.3373	10.8758	0.289923	0.109794	0.162438	0.00461511	8.55193e-05	0.0241101	0.0148748	0.0570849	0.0439061	0.426912	0.000737809	0.135828	0.0172955	0.172312	0.157817	0.683918	0.22721	0.0191985	0.0696736	0.7648044	0.0932539	0.354201	0.645799	0.906746	0.267593	0.525748	0.818253	1.22212	1.90205	3.73702	0.9532141	0.179215	0.0678692	0.100411	0.00285282	5.28636e-05	0.0149036	0.00919484	0.0352869	0.0271405	0.263895	0.000456076	0.0839621	0.0106912	0.106514	0.0975542	1.617735	1.054193	0.131459	0.378697	0.621303	0.868541
9612	-411.0988	-423.4252	12.32647	0.0700883	0.0124383	0.0725772	0.000534896	0.000655159	0.00433942	0.00271617	0.147391	0.131742	0.0362502	0.00271924	0.0434409	0.0583304	0.0323558	0.0636659	0.84985	0.10763	0.011662	0.0308573	0.3170192	0.0184438	0.259396	0.740604	0.981556	0.156691	0.404968	0.754263	1.3258	2.46933	6.38199	1.340193	0.103186	0.018312	0.10685	0.000787487	0.000964539	0.0063886	0.0039988	0.216992	0.193954	0.0533684	0.00400333	0.0639547	0.0858754	0.047635	0.0937304	0.679245	0.6665021	0.0780372	0.342116	0.657884	0.921963
9648	-406.5434	-418.1251	11.58167	0.332566	0.105882	0.107578	0.0329467	0.000343028	0.00534772	0.00726025	0.0604675	0.0958889	0.0669579	0.0275143	0.0097528	0.00287576	0.0252148	0.057148	0.887354	0.00673824	0.00203485	0.103873	0.3359712	0.0214433	0.266806	0.733194	0.978557	0.0735668	0.280077	0.672296	1.48744	3.57044	13.5931	1.886893	0.354645	0.112912	0.11472	0.0351339	0.000365801	0.00570274	0.00774224	0.0644819	0.102255	0.0714031	0.0293409	0.0104003	0.00306668	0.0268888	0.060942	0.9377443	0.6595543	0.0769177	0.341154	0.658846	0.923082
9684	-406.9272	-418.6874	11.76019	0.062402	0.0477648	0.0217955	0.0155563	0.00113376	0.00106553	0.000799734	0.0578451	0.0144897	0.0200244	0.018633	0.0179896	0.00342528	0.00451047	0.0145846	0.927555	0.00740012	0.00307159	0.0619735	0.205123	0.0044268	0.201733	0.798267	0.995573	0.0715283	0.276265	0.669428	1.49381	3.61971	13.9805	1.907212	0.206615	0.158151	0.0721659	0.0515075	0.00375391	0.003528	0.00264795	0.191528	0.0479759	0.0663016	0.0616947	0.0595644	0.0113412	0.0149343	0.0482902	0.3020198	0.6168876	0.0699212	0.334874	0.665126	0.930079
9720	-408.949	-421.2073	12.25828	0.143329	0.0461975	0.114381	0.00154832	0.00131732	0.00359564	0.00553262	0.0516452	0.0155921	0.0282852	0.00905847	0.0107925	0.0480556	0.0133987	0.0209671	0.747041	0.00679337	0.000236356	0.245929	0.2253628	0.00633696	0.214274	0.785726	0.993663	0.0901654	0.309293	0.693434	1.4421	3.23318	11.0907	1.739783	0.279015	0.0899316	0.222662	0.00301408	0.0025644	0.00699955	0.0107702	0.100536	0.0303528	0.0550622	0.0176339	0.0210095	0.0935486	0.0260829	0.0408161	0.5136962	0.4016935	0.0325258	0.288756	0.711244	0.967474
9756	-410.5261	-422.8452	12.31905	0.53588	0.0305685	0.0715015	0.0273533	0.00386106	0.0165231	0.0105156	0.182728	0.111964	0.01653	0.0304789	0.111521	0.112964	0.0740735	0.167081	0.804355	0.000469196	0.0221283	0.173047	0.3793785	0.0286755	0.281887	0.718113	0.971325	0.515756	0.724033	0.904164	1.10599	1.38115	1.9389	0.4787592	0.356412	0.020331	0.0475553	0.0181926	0.00256798	0.0109895	0.00699391	0.121532	0.0744665	0.010994	0.0202714	0.0741722	0.0751317	0.049266	0.111125	1.503542	0.6410604	0.0739104	0.338513	0.661487	0.92609
9792	-417.9546	-426.9214	8.966842	0.155376	0.128469	0.0962989	0.00156372	0.0087042	0.0190612	0.0118387	0.0870697	0.156512	0.100324	0.124142	0.0183598	0.247964	0.12061	0.0812225	0.740836	0.129983	6.31503e-05	0.129118	0.5139384	0.0522898	0.31647	0.68353	0.94771	0.308765	0.563755	0.836267	1.19579	1.77382	3.23871	0.849732	0.114456	0.0946352	0.0709376	0.0011519	0.00641186	0.0140412	0.00872084	0.064139	0.115293	0.0739027	0.0914478	0.0135246	0.18266	0.0888461	0.0598318	1.357515	5.297755	0.311369	0.449219	0.550782	0.68863
9828	-410.4995	-420.1205	9.62098	0.0137383	0.00364677	0.00757741	0.00123401	8.26784e-05	0.00041004	0.000114052	0.00866537	0.00498217	0.00431863	0.00300334	0.000801907	0.00448013	0.00261618	0.00876694	0.896431	0.073958	0.0177656	0.0118457	0.4993483	0.0497272	0.313398	0.686602	0.950273	0.0205127	0.150234	0.553563	1.80648	6.65626	48.7502	2.810359	0.213202	0.0565936	0.117592	0.0191503	0.00128307	0.00636334	0.00176995	0.134476	0.0773174	0.06702	0.0466083	0.0124447	0.0695262	0.0406	0.136053	0.0644379	0.6274687	0.0716753	0.336494	0.663506	0.928325
9864	-413.4671	-425.303	11.8359	0.100993	0.0323703	0.0312344	0.00223924	0.00264877	0.00784173	0.00139366	0.00936551	0.0227137	0.0100167	0.0170478	0.017693	0.0242148	0.0121225	0.0352828	0.938609	0.0069186	0.0142823	0.0401897	0.3087948	0.0171815	0.256005	0.743996	0.982818	0.0928779	0.313797	0.696568	1.43561	3.18678	10.7668	1.718351	0.308679	0.0989379	0.0954661	0.00684412	0.00809582	0.0239678	0.00425964	0.0286252	0.0694231	0.0306155	0.0521055	0.0540776	0.0740112	0.0370516	0.10784	0.3271777	0.7517517	0.0913012	0.352743	0.647257	0.908699
9900	-408.3189	-419.732	11.41317	0.11899	0.0752607	0.100271	0.00059169	0.0012555	0.00499259	0.00359243	0.156615	0.0477071	0.0604539	0.136472	0.000836466	0.070249	0.0942658	0.0287553	0.901859	0.00772213	0.0221889	0.0682296	0.5383373	0.0565479	0.32132	0.67868	0.943452	0.212695	0.470051	0.790161	1.26557	2.12743	4.70158	1.119237	0.132166	0.0835944	0.111374	0.000657208	0.00139452	0.00554542	0.00399022	0.173957	0.0529897	0.0671479	0.151583	0.000929088	0.0780276	0.104704	0.0319393	0.9003088	1.46818	0.172471	0.399279	0.60072	0.82753
9936	-413.3688	-423.5478	10.17904	0.687306	0.00673624	0.0744409	0.0318749	0.00736895	0.0213084	0.00105686	0.439942	0.173767	0.196961	0.40814	0.108403	0.393819	0.068796	0.178017	0.508324	0.366816	0.0624882	0.0623711	0.07923649	1.03723e-05	0.095678	0.904322	0.99999	0.569399	0.75983	0.917879	1.08947	1.31608	1.75624	0.4072133	0.245647	0.00240757	0.0266056	0.0113923	0.00263371	0.00761577	0.000377726	0.157238	0.0621052	0.0703952	0.145872	0.0387439	0.140753	0.0245881	0.0636245	2.797938	0.4669936	0.0440166	0.306079	0.693921	0.955983
9972	-411.9478	-423.6626	11.71481	0.315017	0.0997139	0.0832112	0.101482	0.0120447	0.0223397	0.0121966	0.338464	0.0376665	0.139431	0.0785485	0.238645	0.20871	0.00790109	0.366421	0.297786	0.585381	0.0875666	0.0292665	0.08530255	2.0519e-05	0.101994	0.898006	0.999979	0.723194	0.853804	0.951886	1.05055	1.17123	1.38276	0.2343307	0.152788	0.0483627	0.0403587	0.0492204	0.00584185	0.0108351	0.00591551	0.16416	0.0182688	0.0676261	0.0380972	0.115746	0.101227	0.00383215	0.17772	2.061792	0.2312554	0.00695506	0.217726	0.782274	0.993045
10008	-422.9955	-432.9082	9.912691	0.113645	0.0625726	0.0160015	0.00570452	0.00265802	0.00625603	0.00700911	0.0403414	0.036315	0.0807887	0.0143807	0.0535835	0.0688402	0.062236	0.0733711	0.676823	0.114747	0.00654117	0.201888	0.3189733	0.0187475	0.260186	0.739814	0.981253	0.180055	0.43337	0.770383	1.29806	2.3075	5.55386	1.239697	0.176548	0.0972073	0.0248585	0.00886203	0.00412926	0.00971881	0.0108887	0.0626708	0.0564158	0.125506	0.0223405	0.0832426	0.106944	0.0966844	0.113983	0.6437031	4.206843	0.290212	0.44275	0.55725	0.709788
10044	-411.9791	-423.5802	11.60104	0.237838	0.0355786	0.0582892	0.0580051	0.00172281	0.00714754	0.00149181	0.101984	0.0167338	0.0293718	0.045101	0.0636121	0.0163053	0.00215117	0.11319	0.818138	0.00112162	0.0533902	0.127351	0.4373492	0.0387783	0.29868	0.70132	0.961222	0.193693	0.44908	0.778989	1.28371	2.22677	5.16281	1.186903	0.301625	0.0451206	0.073922	0.0735617	0.00218485	0.00906448	0.00189191	0.129335	0.0212217	0.0372492	0.0571969	0.0806726	0.0206783	0.0027281	0.143548	0.7885223	1.393616	0.16602	0.396319	0.603681	0.83398
10080	-415.1424	-425.8102	10.66787	0.148019	0.00149833	0.0584586	0.00182886	0.00732573	0.0190711	0.0175901	0.108866	0.16152	0.125309	0.024244	0.0755724	0.0882904	0.0435326	0.260201	0.658791	0.150551	0.0324419	0.158216	0.5431492	0.0573828	0.322237	0.677763	0.942617	0.233983	0.492435	0.801712	1.24733	2.03072	4.27382	1.050264	0.12969	0.00131279	0.0512198	0.0016024	0.0064186	0.0167096	0.015412	0.0953856	0.14152	0.109792	0.0212419	0.0662145	0.0773576	0.0381421	0.227981	1.141327	2.18364	0.220329	0.418943	0.581057	0.77967
10116	-409.5284	-421.7852	12.25681	0.0914769	0.0190471	0.0765075	0.00969142	0.00119444	0.00595568	0.0162638	0.0789622	0.0288049	0.0506877	0.0380916	0.0385074	0.0475819	0.00822794	0.0750667	0.801793	0.176427	0.00644656	0.0153338	0.3252982	0.0197395	0.2627	0.7373	0.980261	0.167751	0.418666	0.762131	1.31211	2.38854	5.96122	1.290876	0.156086	0.0324998	0.130544	0.0165364	0.00203807	0.0101621	0.0277508	0.134732	0.0491496	0.0864879	0.0649953	0.0657047	0.0811884	0.0140392	0.128086	0.5860673	0.8117002	0.100098	0.359122	0.640878	0.899902
10152	-417.7986	-428.8092	11.0106	0.203623	0.0158566	0.0658155	0.0434256	0.011805	0.0149515	0.000718991	0.100459	0.0101633	0.059766	0.179669	0.0903597	0.00562823	0.0451049	0.0567309	0.781344	0.207457	0.00461547	0.00658404	0.8403406	0.104148	0.361907	0.638093	0.895852	0.26871	0.526818	0.818772	1.22134	1.89819	3.72148	0.9501998	0.225227	0.017539	0.0727985	0.048033	0.0130575	0.0165379	0.000795276	0.111118	0.0112417	0.0661072	0.198732	0.0999468	0.00622538	0.0498906	0.0627501	0.9040775	1.769079	0.1953	0.409113	0.590887	0.8047
10188	-414.8876	-427.3863	12.49872	0.253371	0.0268303	0.122744	0.0800178	0.0136444	0.00758755	0.00765034	0.0564051	0.0139942	0.17656	0.0292338	0.125087	0.112784	0.241345	0.0444223	0.654918	0.26414	0.00413942	0.0768024	0.6798363	0.0801698	0.343918	0.656081	0.91983	0.463483	0.687264	0.889581	1.12412	1.45504	2.15758	0.5560298	0.193166	0.0204549	0.0935781	0.0610042	0.0104022	0.00578462	0.00583249	0.0430023	0.010669	0.134606	0.0222873	0.0953642	0.0859843	0.183997	0.0338668	1.311677	0.2123292	0.00506792	0.206323	0.793677	0.994932
10224	-410.4164	-422.6512	12.23481	0.0984577	0.017146	0.0604402	0.0142201	0.00351296	0.00598902	0.00592018	0.0910471	0.0147813	0.0542615	0.109612	0.00336062	0.0357097	0.0524862	0.0985386	0.910883	0.0387977	0.0496731	0.000646047	0.4829965	0.0468445	0.309791	0.690209	0.953156	0.141403	0.385192	0.742572	1.34667	2.59611	7.07197	1.414423	0.147949	0.0257648	0.0908216	0.0213682	0.00527882	0.00899951	0.00889607	0.136814	0.0222114	0.081537	0.16471	0.0050499	0.0536598	0.0788693	0.148071	0.665483	0.5615644	0.0605611	0.325634	0.674366	0.939439
