Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
18720	-409.6225	-421.5637	11.94122	0.110041	0.0291856	0.0767511	0.0134756	0.00107915	0.00419865	0.00834656	0.0485978	0.0322362	0.0266636	0.0244795	0.0115433	0.0481935	0.00310795	0.0456448	0.913124	0.0158384	0.00220491	0.0688331	0.262301	0.0106249	0.234551	0.765449	0.989375	0.0930236	0.314037	0.696734	1.43527	3.18434	10.75	1.717218	0.227572	0.0603576	0.158726	0.0278684	0.00223175	0.00868308	0.0172612	0.100503	0.0666664	0.0551421	0.0506252	0.0238722	0.0996672	0.00642743	0.0943962	0.4835443	0.7406858	0.0896295	0.351475	0.648524	0.910371
18756	-415.2234	-425.7026	10.47917	0.224131	0.0258816	0.128665	0.00946134	0.00276449	0.00831337	0.00643971	0.0912996	0.0578032	0.0111505	0.0455861	0.00506232	0.0774772	0.0192577	0.0477563	0.837888	0.0944846	0.0312649	0.0363621	0.2816539	0.0132205	0.243981	0.756019	0.986779	0.120528	0.356323	0.724742	1.3798	2.80644	8.29682	1.529922	0.294502	0.0340078	0.169063	0.012432	0.00363247	0.0109236	0.00846162	0.119965	0.075952	0.0146515	0.059899	0.00665176	0.101803	0.0253041	0.0627506	0.7610491	2.584804	0.239583	0.425965	0.574036	0.760416
18792	-417.0815	-427.71	10.6285	0.0268502	0.000456556	0.0119543	0.0011122	8.44636e-05	0.000425495	0.00453373	0.0229052	0.00312267	0.00445551	0.0149535	0.0162599	0.0252741	0.00900542	0.017861	0.57327	0.357388	0.0262945	0.0430476	0.2831102	0.0134241	0.244661	0.755339	0.986576	0.0618428	0.257341	0.654771	1.52725	3.8859	16.17	2.012417	0.168599	0.00286684	0.0750642	0.00698381	0.00053037	0.0026718	0.0284685	0.143828	0.0196081	0.0279774	0.0938971	0.1021	0.158703	0.0565475	0.112154	0.1592542	1.29585	0.156997	0.392022	0.607978	0.843003
18828	-410.4903	-421.9535	11.46317	0.131836	0.00542776	0.0355696	0.00495004	0.00434262	0.00200542	0.00844727	0.070814	0.0143777	0.021885	0.0621111	0.0196924	0.104486	0.0281862	0.0507658	0.581101	0.30217	0.0843056	0.0324237	0.04465331	7.23491e-09	0.0571261	0.942874	1	0.124767	0.362381	0.728564	1.37256	2.75953	8.01496	1.50493	0.233381	0.00960841	0.0629665	0.00876272	0.00768745	0.00355006	0.0149536	0.125357	0.0254519	0.0387416	0.109951	0.0348601	0.184965	0.0498961	0.0898673	0.5648972	0.3249871	0.0196904	0.262578	0.737422	0.98031
18864	-416.7905	-428.3063	11.51587	0.0354211	0.0386029	0.0666615	0.0050967	0.00434961	0.00217971	1.91079e-05	0.0768934	0.022803	0.0118825	0.0280457	0.0116956	0.04815	0.0080754	0.0231557	0.632108	0.0630974	0.0121404	0.292654	0.27249	0.0119651	0.23961	0.76039	0.988035	0.0717842	0.276747	0.669792	1.493	3.61341	13.9306	1.904629	0.0924757	0.100782	0.174036	0.0133062	0.0113557	0.00569068	4.98859e-05	0.200749	0.0595328	0.0310223	0.0732202	0.0305343	0.125708	0.0210828	0.0604537	0.383032	0.937256	0.117142	0.37029	0.62971	0.882858
18900	-410.4404	-421.5158	11.07536	0.0944796	0.0330212	0.0264039	0.00250528	0.00295317	0.00581473	0.000270577	0.126445	0.0394282	0.0123851	0.0459622	0.0251152	0.0918149	0.0333249	0.046224	0.483287	0.45038	0.0231094	0.0432243	0.07080495	3.33375e-06	0.0866848	0.913315	0.999997	0.100412	0.325963	0.704884	1.41867	3.06783	9.95897	1.661955	0.161187	0.0563359	0.0450465	0.00427414	0.00503827	0.00992023	0.000461618	0.215722	0.0672666	0.0211297	0.078414	0.0428479	0.156641	0.0568541	0.0788607	0.5861481	1.0598	0.13211	0.379062	0.620939	0.867889
18936	-412.6224	-422.6262	10.00384	0.0380678	0.0154445	0.0129338	0.00344655	4.56145e-05	0.00265074	0.00167462	0.0305849	0.0514365	0.00369281	0.014438	0.0186142	0.0255614	0.00806444	0.0104077	0.571657	0.229448	0.0712738	0.127621	0.03010733	2.79655e-12	0.0395075	0.960493	1	0.0470057	0.225115	0.628003	1.59235	4.44218	21.274	2.210774	0.16058	0.0651491	0.0545583	0.0145385	0.000192415	0.0111816	0.007064	0.129016	0.216974	0.0155773	0.0609034	0.0785197	0.107825	0.0340181	0.0439028	0.2370635	0.2057083	0.00447722	0.202111	0.797889	0.995523
18972	-424.8808	-431.9714	7.090602	0.0188962	0.0296815	0.00850653	0.00112572	0.000452976	0.00670406	0.00119739	0.0189657	0.00499817	0.0122685	0.0208639	0.0216534	0.0400346	0.00197624	0.0267607	0.479311	0.422528	0.020895	0.077266	0.109826	0.000153632	0.126242	0.873758	0.999846	0.0553577	0.243806	0.643827	1.55321	4.10162	18.0643	2.092517	0.0882649	0.138643	0.0397342	0.00525829	0.00211586	0.0313149	0.00559303	0.0885891	0.0233466	0.0573066	0.0974558	0.101144	0.187003	0.00923108	0.125	0.2140857	8.121501	0.345809	0.459241	0.540759	0.654191
19008	-414.069	-425.9364	11.86738	0.160153	0.193761	0.0874165	0.0228133	0.00265004	0.00439053	0.00675458	0.181357	0.00209743	0.102594	0.0540673	0.0591714	0.0408618	0.218429	0.0583464	0.754424	0.138684	0.0235185	0.0833735	0.4354772	0.0384482	0.298188	0.701812	0.961552	0.333305	0.585179	0.846055	1.18196	1.70888	3.00025	0.7944338	0.134034	0.162162	0.0731603	0.0190928	0.00221786	0.00367451	0.00565302	0.151781	0.00175538	0.0858622	0.0452498	0.0495215	0.0341979	0.182807	0.048831	1.194862	1.104124	0.137156	0.381838	0.618162	0.862844
19044	-417.9199	-426.2867	8.366835	0.075767	0.0361738	0.161005	0.00161827	0.0025975	0.00230694	0.0171649	0.0865832	0.00356186	0.0298136	0.0508294	0.0137103	0.010605	0.115504	0.0520305	0.81147	0.0773191	0.0352388	0.075972	0.5534754	0.0591685	0.324163	0.675837	0.940831	0.10871	0.338833	0.713451	1.40164	2.95131	9.19881	1.604543	0.114925	0.0548694	0.244217	0.00245464	0.00393996	0.00349922	0.0260361	0.131332	0.00540272	0.045222	0.0770993	0.0207962	0.016086	0.175199	0.0789212	0.6592713	6.534029	0.329034	0.454427	0.545573	0.670966
19080	-411.6649	-421.8386	10.17371	0.492475	0.079551	0.0726998	0.0109414	0.00770482	0.0135207	0.00256222	0.17403	0.15549	0.0102019	0.140174	0.0734443	0.288615	0.0321149	0.0802951	0.808826	0.111387	0.0160411	0.0637465	0.4991947	0.0497001	0.313365	0.686635	0.9503	0.244545	0.503154	0.807116	1.23898	1.98746	4.08923	1.018339	0.301425	0.0486902	0.0444968	0.00669679	0.00471583	0.00827552	0.00156824	0.106517	0.0951699	0.00624422	0.0857954	0.0449525	0.17665	0.0196563	0.0491456	1.63382	2.106736	0.216139	0.417356	0.582644	0.783862
19116	-416.5651	-428.7046	12.13952	0.0566925	0.033352	0.0236996	0.0554968	0.000795824	0.0256832	0.00681621	0.0903305	0.186811	0.105444	0.0813208	0.247036	0.102288	0.0561763	0.101297	0.843284	0.0535365	0.0425129	0.060667	0.6394545	0.0736474	0.338278	0.661721	0.926353	0.262841	0.521174	0.816026	1.22545	1.91875	3.80459	0.9661702	0.0483213	0.0284273	0.0202001	0.0473022	0.000678313	0.0218908	0.00580973	0.0769923	0.159227	0.0898743	0.069313	0.210559	0.0871842	0.0478813	0.0863395	1.17324	0.4965352	0.0492319	0.31279	0.68721	0.950768
19152	-411.3968	-422.9446	11.54776	0.13231	0.0112779	0.0333066	0.000726037	0.000620467	0.003988	0.00231498	0.0412406	0.0304446	0.0389774	0.0196449	0.0431294	0.0245991	0.0218233	0.0135004	0.946824	0.0232205	0.00978119	0.0201739	0.5381325	0.0565123	0.321281	0.678719	0.943488	0.0652866	0.264233	0.660192	1.51471	3.78454	15.3171	1.973232	0.316603	0.026987	0.0796992	0.00173733	0.00148471	0.00954287	0.00553951	0.0986846	0.0728508	0.0932689	0.0470081	0.103204	0.0588632	0.0522209	0.0323052	0.4179033	0.6594081	0.0768941	0.341134	0.658866	0.923106
19188	-411.3131	-423.5195	12.20635	0.056204	0.0572409	0.0532339	0.00742088	0.00338826	0.00192344	0.00402394	0.0747758	0.0339382	0.0603498	0.0382356	0.103409	0.00501793	0.00331623	0.0298715	0.868753	0.0110378	0.0534996	0.06671	0.3902054	0.0305354	0.285288	0.714712	0.969465	0.0915622	0.311621	0.695058	1.43873	3.20903	10.9215	1.728667	0.105577	0.107525	0.099998	0.0139399	0.00636472	0.00361311	0.00755882	0.140464	0.0637516	0.113365	0.0718243	0.19425	0.009426	0.00622942	0.0561126	0.5323496	0.3968407	0.0316831	0.287308	0.712692	0.968317
19224	-408.2666	-419.7674	11.50072	0.317084	0.0451298	0.119226	0.0313086	0.000394778	0.0197777	0.0066742	0.0966774	0.00656562	0.071351	0.0251212	0.103304	0.0918948	0.203826	0.0710897	0.778567	0.058008	0.0151912	0.148234	0.4223113	0.0361309	0.294641	0.705359	0.963869	0.326668	0.579467	0.843469	1.18558	1.72572	3.06121	0.8089763	0.262177	0.0373151	0.0985809	0.0258872	0.000326418	0.016353	0.00551849	0.0799367	0.00542871	0.0589958	0.0207712	0.0854157	0.0759823	0.168531	0.0587797	1.209425	1.482138	0.173639	0.399806	0.600193	0.826361
19260	-409.0639	-420.1684	11.10451	0.0942241	0.011455	0.146683	0.00304335	0.000658279	0.00289182	0.00206092	0.0630731	0.025152	0.00687884	0.0300779	0.0158642	0.0484106	0.015544	0.0569021	0.436508	0.369632	0.0347636	0.159096	0.04685118	1.56409e-08	0.059712	0.940288	1	0.0701999	0.273751	0.667521	1.49808	3.65296	14.245	1.920766	0.180189	0.0219058	0.280509	0.00581991	0.00125885	0.00553013	0.00394119	0.120617	0.0480992	0.0131547	0.0575191	0.0303377	0.0925775	0.0297254	0.108816	0.5229196	0.3396557	0.0220395	0.268184	0.731816	0.977961
19296	-416.2922	-427.9972	11.70501	0.105852	0.0327324	0.0903147	0.00598392	0.0010106	0.00889575	0.00655043	0.0526985	0.0388478	0.0256147	0.0572041	0.0220837	0.0424661	0.00728493	0.052567	0.0401634	0.710186	0.062537	0.187114	0.04144197	2.03232e-09	0.0533126	0.946687	1	0.191752	0.446879	0.777796	1.28568	2.23774	5.21507	1.194187	0.192421	0.0595019	0.164177	0.0108777	0.0018371	0.016171	0.0119076	0.0957968	0.0706186	0.0465632	0.103987	0.0401444	0.0771962	0.0132427	0.0955579	0.550107	0.2579598	0.010073	0.232329	0.767671	0.989927
19332	-410.534	-422.4848	11.95075	0.102182	0.0242152	0.0545845	0.0227452	0.00373199	0.00609358	0.0168332	0.141064	0.00879201	0.0664302	0.0820682	0.0491459	0.0530205	0.0351717	0.233601	0.186412	0.720988	0.0544626	0.0381379	0.07414713	5.38626e-06	0.0902798	0.90972	0.999995	0.215263	0.472811	0.791605	1.26326	2.11501	4.64548	1.110558	0.113576	0.0269153	0.060671	0.0252815	0.00414813	0.00677305	0.0187102	0.156794	0.00977237	0.0738375	0.0912193	0.054626	0.0589326	0.0390936	0.259649	0.8996803	0.5948493	0.0662291	0.331354	0.668645	0.933771
19368	-412.8955	-423.6164	10.72087	0.058435	0.0318709	0.0835506	0.00388063	0.000690764	0.00554724	0.00117355	0.0464348	0.00485417	0.0166508	0.0418209	0.0211466	0.00202125	0.0123775	0.0609982	0.0160707	0.921738	0.0484269	0.0137644	0.0792802	1.04271e-05	0.095724	0.904276	0.99999	0.0836516	0.298186	0.685567	1.45865	3.35361	11.9543	1.794002	0.149277	0.0814168	0.213437	0.0099134	0.00176462	0.0141709	0.00299793	0.118622	0.0124004	0.0425358	0.106835	0.0540209	0.00516346	0.0316195	0.155825	0.3914529	1.38782	0.165504	0.396078	0.603922	0.834496
19404	-417.8381	-428.9926	11.15447	0.120165	0.0722257	0.0855669	0.0178537	0.000753098	0.00190652	0.00410868	0.0263252	0.0249936	6.90546e-05	0.0233633	0.0105889	0.0903186	0.0348125	0.0371029	0.662311	0.229837	0.0915425	0.0163089	0.6357816	0.0730448	0.337737	0.662263	0.926955	0.100969	0.326844	0.705477	1.41748	3.05957	9.90403	1.657955	0.218421	0.131283	0.155533	0.0324521	0.00136889	0.00346542	0.00746824	0.0478507	0.0454302	0.000125519	0.0424668	0.0192471	0.16417	0.0632779	0.067441	0.5501535	1.274052	0.15489	0.390991	0.609009	0.845109
19440	-415.0077	-427.1638	12.15609	0.287382	0.0418499	0.00282929	0.0978912	0.00150813	0.00899947	0.00517918	0.140724	0.132777	0.0917178	0.0679611	0.0362254	0.111679	0.257821	0.0831062	0.0354706	0.76385	0.103368	0.0973111	0.06181432	7.15498e-07	0.0768138	0.923186	0.999999	0.520872	0.727527	0.905523	1.10433	1.37452	1.91986	0.4716225	0.210128	0.0305998	0.00206872	0.0715761	0.00110271	0.00658023	0.00378691	0.102895	0.0970842	0.0670623	0.0496918	0.0264873	0.0816577	0.188514	0.0607657	1.367651	0.2098947	0.0048464	0.204788	0.795212	0.995154
19476	-411.3552	-422.4785	11.12334	0.628044	0.0747564	0.235241	0.0182109	0.00338907	0.0115805	0.0185647	0.281918	0.0411556	0.159773	0.0918536	0.106534	0.142674	0.0621339	0.117763	0.412811	0.363932	0.0622282	0.161028	0.0626622	8.42485e-07	0.0777573	0.922243	0.999999	0.467369	0.690068	0.890712	1.1227	1.44913	2.13964	0.5499929	0.315031	0.0374983	0.117998	0.0091347	0.00169998	0.00580887	0.00931218	0.141412	0.020644	0.0801435	0.0460744	0.0534381	0.0715664	0.0311668	0.059071	1.993591	0.1468241	0.000931506	0.158999	0.841001	0.999068
19512	-412.4013	-424.036	11.63468	0.130881	0.00861718	0.0696828	0.000948118	0.000243436	0.011148	0.00133715	0.0973927	0.0900921	0.0692942	0.139821	0.0355959	0.0116761	0.0557041	0.0388051	0.30554	0.4049	0.035509	0.254052	0.06244431	8.08179e-07	0.0775151	0.922485	0.999999	0.110701	0.341846	0.715424	1.39777	2.92529	9.03334	1.591418	0.171931	0.0113199	0.0915386	0.00124549	0.000319789	0.0146445	0.00175654	0.12794	0.118349	0.0910282	0.183676	0.0467605	0.0153383	0.0731755	0.0509762	0.7612393	0.1730469	0.0021275	0.179506	0.820494	0.997873
19548	-412.1703	-423.4093	11.23903	0.151738	0.00938797	0.0664859	0.00298558	0.00219872	0.00225212	0.00854035	0.0676947	0.0673639	0.0143997	0.124937	0.0303241	0.00936809	0.0171571	0.0210334	0.0310628	0.536178	0.0549904	0.377769	0.04361478	4.89526e-09	0.0558974	0.944103	1	0.0934185	0.314686	0.697183	1.43434	3.17777	10.7045	1.714155	0.254651	0.0157552	0.111579	0.00501049	0.00368996	0.00377958	0.0143327	0.113607	0.113052	0.0241659	0.209672	0.0508908	0.0157218	0.0287935	0.0352989	0.5958659	0.2428225	0.00824425	0.224255	0.775745	0.991756
19584	-415.1461	-426.6238	11.47776	0.272831	0.0459573	0.233731	0.035869	0.00099001	0.0219855	0.0056621	0.159616	0.276015	0.0309215	0.0488879	0.209182	0.100036	0.00586244	0.05895	0.729278	0.037916	0.00686987	0.225936	0.5292384	0.0549645	0.319551	0.680449	0.945035	0.2907	0.547421	0.828631	1.20681	1.82675	3.43997	0.893324	0.181103	0.0305061	0.155149	0.0238096	0.00065716	0.0145938	0.00375845	0.105952	0.183217	0.0205254	0.0324514	0.138853	0.0664032	0.00389144	0.0391305	1.506497	0.911551	0.1138	0.368208	0.631792	0.886201
19620	-409.8086	-420.1923	10.38364	0.206514	0.109879	0.14834	0.0331829	0.00631482	0.0131546	0.00964371	0.142978	0.0314293	0.0591636	0.22039	0.0788968	0.108355	0.13881	0.127254	0.930787	0.00261082	0.0466691	0.0199328	0.5802446	0.0637551	0.328907	0.671093	0.936245	0.389717	0.631549	0.866424	1.15417	1.58341	2.56597	0.6813735	0.143982	0.0766076	0.103423	0.0231352	0.0044027	0.00917143	0.00672361	0.0996847	0.0219126	0.041249	0.153656	0.0550069	0.0755453	0.0967783	0.0887219	1.434306	2.558582	0.238442	0.42556	0.57444	0.761558
19656	-414.5103	-425.8052	11.29491	0.517856	0.129307	0.238452	0.00872864	0.00558749	0.0154994	0.0397376	0.112269	0.00527024	0.0419804	0.230613	0.140013	0.124714	0.22728	0.0955499	0.930181	0.0194914	0.0388216	0.0115062	0.6443692	0.0744513	0.338995	0.661005	0.925549	0.522361	0.728541	0.905916	1.10385	1.37261	1.91438	0.4695579	0.267922	0.0668993	0.123368	0.00451592	0.00289079	0.00801888	0.020559	0.0580846	0.00272666	0.0217193	0.119312	0.0724383	0.0645233	0.117587	0.0494345	1.932858	0.7986546	0.0982209	0.3578	0.6422	0.901779
19692	-420.9021	-432.688	11.78593	0.0196195	0.0268256	0.0533697	0.00278789	0.000125856	0.00440268	0.0188199	0.0445754	0.0487626	0.0294026	0.0365261	0.00113049	0.0472532	0.00828492	0.0262221	0.730147	0.10465	0.0951315	0.070072	0.6409706	0.0738957	0.3385	0.6615	0.926104	0.0754588	0.283567	0.674899	1.4817	3.5265	13.2523	1.868532	0.0532981	0.0728742	0.144984	0.00757354	0.000341898	0.0119603	0.051126	0.121093	0.132468	0.0798749	0.0992265	0.00307107	0.128367	0.0225067	0.0712347	0.3681086	0.3882917	0.0302054	0.284696	0.715304	0.969795
19728	-411.4519	-422.6069	11.15494	0.0783461	0.0139206	0.0142664	0.00111252	0.000694954	0.00285062	0.00163542	0.0534556	0.0283852	0.00847829	0.00785674	0.00338617	0.0713484	0.0273612	0.0306947	0.929282	0.0210147	0.0135841	0.0361193	0.428702	0.0372545	0.296382	0.703618	0.962745	0.0867632	0.303545	0.689387	1.45056	3.2944	11.5256	1.767594	0.227887	0.0404912	0.0414971	0.00323602	0.00202143	0.00829167	0.00475698	0.155488	0.0825649	0.024661	0.0228531	0.00984946	0.207533	0.0795863	0.0892826	0.3437931	1.318758	0.159172	0.393075	0.606924	0.840828
19764	-406.8029	-417.9255	11.12253	0.122508	0.00454467	0.056531	0.00106934	0.000818431	0.00136529	0.00196674	0.0520056	0.0239979	0.00574616	0.0101768	0.0297816	0.0338778	0.00744529	0.0138482	0.833987	0.00955309	0.000861623	0.155598	0.2769598	0.0125718	0.241763	0.758237	0.987428	0.0214567	0.153568	0.557366	1.79415	6.51179	46.6054	2.777826	0.335012	0.0124279	0.15459	0.00292423	0.00223809	0.00373353	0.00537826	0.142215	0.0656249	0.0157135	0.0278296	0.081441	0.0926426	0.02036	0.0378694	0.3656832	0.4623717	0.0431994	0.304971	0.695029	0.9568
19800	-410.9333	-422.4646	11.53131	0.0312288	0.0177448	0.0192729	0.00273956	0.000955765	0.0026445	5.7255e-05	0.0636948	0.0172788	0.000789737	0.0115619	0.00547977	0.0190243	0.00235223	0.0190578	0.913213	0.040118	0.0018224	0.0448461	0.2686359	0.011451	0.237722	0.762278	0.988549	0.0432156	0.216072	0.620022	1.61285	4.62809	23.1398	2.27156	0.146009	0.0829648	0.0901094	0.0128087	0.00446864	0.0123642	0.000267693	0.297802	0.0807863	0.00369238	0.0540572	0.0256204	0.0889474	0.0109978	0.0891038	0.2138829	0.2636993	0.0108052	0.235258	0.764742	0.989195
19836	-412.7608	-423.2963	10.53553	0.253463	0.0643489	0.0717227	0.00251901	0.00505725	0.0127788	0.0133225	0.0250735	0.105107	0.0732307	0.0343336	0.0371743	0.109227	0.0126135	0.048535	0.692409	0.195346	0.0357474	0.0764983	0.03032639	3.32475e-12	0.0397796	0.96022	1	0.166929	0.417664	0.761562	1.31309	2.39427	5.99055	1.294426	0.291838	0.0740914	0.0825816	0.00290039	0.00582292	0.0147135	0.0153396	0.0288697	0.12102	0.0843179	0.0395318	0.0428025	0.125764	0.0145232	0.0558833	0.868507	0.7629097	0.0929718	0.353992	0.646008	0.907028
19872	-405.5521	-415.5112	9.959114	0.273403	0.0108874	0.0971834	0.0101174	0.000805681	0.00497014	0.00243371	0.161832	0.0865797	0.0163464	0.0240421	0.0246649	0.110751	0.0129111	0.0491276	0.0149354	0.684249	0.0843091	0.216506	0.02279749	1.34217e-15	0.0303078	0.969708	0.999984	0.128484	0.367607	0.731826	1.36645	2.72029	7.78305	1.4837	0.308562	0.0122875	0.109681	0.0114184	0.00090929	0.00560929	0.00274668	0.182643	0.0977136	0.0184485	0.0271338	0.0278368	0.124993	0.0145715	0.0554452	0.8860553	0.09397857	4.69506e-05	0.110807	0.889193	0.999953
19908	-413.4142	-424.2985	10.88431	0.216238	0.00262883	0.127026	0.000184618	0.0106524	0.00216644	0.0172706	0.345794	0.0508358	0.059277	0.0431534	0.0209958	0.0462442	0.279591	0.0954309	0.777557	0.0595135	0.0458127	0.117117	0.4062326	0.0333163	0.290088	0.709912	0.966684	0.278115	0.535731	0.823069	1.21496	1.86661	3.59564	0.9253268	0.164129	0.00199533	0.0964151	0.000140129	0.00808541	0.00164437	0.0131087	0.262464	0.0385854	0.0449924	0.0327543	0.0159362	0.0351003	0.212215	0.072434	1.317488	1.954883	0.207295	0.413933	0.586066	0.792705
19944	-408.3574	-419.25	10.89255	0.0344599	0.00110225	0.0270017	0.000202862	0.000303297	0.00138922	0.00370089	0.0310259	0.00105399	0.0126125	0.00854375	0.0184182	0.0132155	0.0213213	0.0104505	0.881831	0.0318364	0.00228632	0.0840463	0.3134365	0.0178907	0.257932	0.742068	0.982109	0.0276736	0.173857	0.579367	1.72602	5.75187	36.1356	2.593849	0.18647	0.00596452	0.146112	0.00109773	0.0016412	0.00751733	0.0200263	0.167888	0.00570334	0.0682488	0.046232	0.0996646	0.0715116	0.115374	0.0565496	0.1848018	0.5418244	0.0571532	0.321986	0.678014	0.942847
19980	-415.623	-426.8108	11.18782	0.0668477	0.00239017	0.0292164	0.00427121	0.000890767	0.00299274	0.0030403	0.0242721	0.00815786	0.00947539	0.00842092	0.0128771	0.00369706	0.0364369	0.0349045	0.790179	0.0790075	0.0306156	0.100198	0.4385762	0.0389947	0.299001	0.701	0.961005	0.0307862	0.183133	0.58884	1.69826	5.4605	32.4821	2.516777	0.269666	0.00964204	0.11786	0.0172302	0.00359338	0.0120728	0.0122647	0.0979142	0.0329091	0.038224	0.0339703	0.0519464	0.0149141	0.146987	0.140806	0.247891	0.388199	0.0301895	0.284668	0.715332	0.969811
20016	-405.9732	-417.3342	11.36107	0.251874	0.0446082	0.0917613	0.0134889	0.00523284	0.0101908	0.00783583	0.220738	0.00723526	0.0719408	0.0428786	0.0924905	0.147716	0.00939215	0.0434233	0.925839	0.00499568	0.0287769	0.0403881	0.3731111	0.0276072	0.279857	0.720143	0.972393	0.19737	0.453217	0.781221	1.28005	2.20645	5.06664	1.173307	0.237436	0.0420512	0.0865014	0.0127157	0.00493288	0.00960666	0.00738666	0.208085	0.00682052	0.067817	0.0404207	0.0871888	0.139249	0.00885377	0.0409342	1.060808	1.461877	0.171939	0.399039	0.600961	0.828061
20052	-405.6807	-418.3134	12.63266	0.125629	0.051126	0.0977907	0.0173622	0.00181866	0.00164692	0.00141872	0.0826149	0.00255813	0.0542681	0.0124654	0.0862353	0.0969497	0.00173863	0.0287726	0.833472	0.0523037	0.00398818	0.110236	0.3126459	0.0177693	0.257606	0.742394	0.982231	0.161424	0.410889	0.757686	1.31981	2.43375	6.19485	1.318674	0.189659	0.0771836	0.147632	0.0262112	0.00274559	0.00248631	0.0021418	0.124721	0.00386194	0.0819272	0.0188187	0.130187	0.146362	0.00262476	0.0434372	0.662395	0.1619748	0.00154892	0.171114	0.828886	0.998451
20088	-412.7258	-423.2015	10.47574	0.400189	0.0371081	0.0888465	0.053197	0.00303959	0.00192858	0.0112996	0.111083	0.140413	0.00830125	0.0312599	0.0483678	0.212372	0.00040723	0.0562194	0.761134	0.0245941	0.00405062	0.210221	0.2118489	0.00502382	0.206021	0.793979	0.994976	0.183241	0.437094	0.772442	1.2946	2.28784	5.45728	1.227012	0.332374	0.0308198	0.0737908	0.0441824	0.00252451	0.00160177	0.00938482	0.0922593	0.116619	0.00689454	0.0259626	0.0401715	0.176384	0.000338222	0.0466926	1.204033	2.394556	0.230954	0.422868	0.577131	0.769046
20124	-407.7816	-420.3603	12.57876	0.13552	0.0834268	0.0441781	0.0136673	0.000779605	0.00509395	0.0140015	0.050665	0.075968	0.0324314	0.0214671	0.0236387	0.0942751	0.04774	0.0362687	0.908544	0.00920387	0.00705728	0.0751944	0.4281174	0.0371517	0.296225	0.703775	0.962848	0.219191	0.476999	0.793786	1.25979	2.09644	4.56223	1.097483	0.199552	0.122845	0.0650519	0.020125	0.00114796	0.00750079	0.0206171	0.0746038	0.111862	0.0477549	0.0316102	0.0348078	0.138819	0.0702967	0.0534053	0.6791215	0.5786305	0.0634804	0.328631	0.671369	0.93652
20160	-421.6613	-432.8226	11.1613	0.0604367	0.0262812	0.0340984	0.00929768	0.000170159	0.00869338	0.00224964	0.0703732	0.0177554	0.00973377	0.0226819	0.0333752	0.0565166	0.00658546	0.0525521	0.605078	0.129542	0.0269864	0.238394	1.083931	0.13488	0.380596	0.619404	0.86512	0.101768	0.328103	0.706324	1.41578	3.04783	9.82627	1.652255	0.147119	0.0639756	0.0830048	0.0226331	0.000414214	0.021162	0.00547623	0.171307	0.0432214	0.0236946	0.0552138	0.0812442	0.137577	0.0160308	0.127926	0.4108007	0.7928549	0.0973798	0.357201	0.642799	0.90262
20196	-415.5122	-424.9954	9.483248	0.171225	0.0326863	0.075351	0.00323438	9.82311e-05	0.00379552	0.000463029	0.156467	0.121444	0.0750183	0.0401016	0.00896777	0.18958	0.0826183	0.0734299	0.69422	0.0241226	0.0015651	0.280092	0.4140248	0.0346778	0.292326	0.707674	0.965322	0.0787034	0.28945	0.679236	1.47224	3.45483	12.7059	1.83809	0.165518	0.0315968	0.0728395	0.00312658	9.49571e-05	0.00366901	0.000447596	0.151252	0.117396	0.0725179	0.038765	0.00866887	0.183261	0.0798646	0.0709825	1.03448	3.175052	0.261916	0.433632	0.566368	0.738084
